pair,timestamp,price
btc-usd,2022-12-31T19:00:00,16517.73135602509
btc-usd,2022-12-31T20:00:00,16529.14370453532
btc-usd,2022-12-31T21:00:00,16537.639495969004
btc-usd,2022-12-31T22:00:00,16520.121835000053
btc-usd,2022-12-31T23:00:00,16512.353862550433
btc-usd,2023-01-01T00:00:00,16511.1706626654
btc-usd,2023-01-01T01:00:00,16531.9025880093
btc-usd,2023-01-01T02:00:00,16511.91741067171
btc-usd,2023-01-01T03:00:00,16511.39057192063
btc-usd,2023-01-01T04:00:00,16512.214888554598
btc-usd,2023-01-01T05:00:00,16530.94611526865
btc-usd,2023-01-01T06:00:00,16538.92406444515
btc-usd,2023-01-01T07:00:00,16552.790509905826
btc-usd,2023-01-01T08:00:00,16541.79816322543
btc-usd,2023-01-01T09:00:00,16542.86628683201
btc-usd,2023-01-01T10:00:00,16537.789442221536
btc-usd,2023-01-01T11:00:00,16561.105147250637
btc-usd,2023-01-01T12:00:00,16571.396376034714
btc-usd,2023-01-01T13:00:00,16585.341437884355
btc-usd,2023-01-01T14:00:00,16602.48758207639
btc-usd,2023-01-01T15:00:00,16607.308508313523
btc-usd,2023-01-01T16:00:00,16596.165044720765
btc-usd,2023-01-01T17:00:00,16594.84721706797
btc-usd,2023-01-01T18:00:00,16606.996017396144
btc-usd,2023-01-01T19:00:00,16597.70132150467
btc-usd,2023-01-01T20:00:00,16558.932751499215
btc-usd,2023-01-01T21:00:00,16569.855121667882
btc-usd,2023-01-01T22:00:00,16635.224159841662
btc-usd,2023-01-01T23:00:00,16641.159818505297
btc-usd,2023-01-02T00:00:00,16631.471686359768
btc-usd,2023-01-02T01:00:00,16640.532130190233
btc-usd,2023-01-02T02:00:00,16713.737877277144
btc-usd,2023-01-02T03:00:00,16732.84680417026
btc-usd,2023-01-02T04:00:00,16721.1861052376
btc-usd,2023-01-02T05:00:00,16728.65499582236
btc-usd,2023-01-02T06:00:00,16717.526389957886
btc-usd,2023-01-02T07:00:00,16726.480801483463
btc-usd,2023-01-02T08:00:00,16700.665465117756
btc-usd,2023-01-02T09:00:00,16690.31355868353
btc-usd,2023-01-02T10:00:00,16714.670460354173
btc-usd,2023-01-02T11:00:00,16722.438741248337
btc-usd,2023-01-02T12:00:00,16707.639070928617
btc-usd,2023-01-02T13:00:00,16707.906515624116
btc-usd,2023-01-02T14:00:00,16717.865608873304
btc-usd,2023-01-02T15:00:00,16718.005920734227
btc-usd,2023-01-02T16:00:00,16742.086828353018
btc-usd,2023-01-02T17:00:00,16717.356746165115
btc-usd,2023-01-02T18:00:00,16696.49775219356
btc-usd,2023-01-02T19:00:00,16673.883498238138
btc-usd,2023-01-02T20:00:00,16666.434676533787
btc-usd,2023-01-02T21:00:00,16674.836239238164
btc-usd,2023-01-02T22:00:00,16679.356936853455
btc-usd,2023-01-02T23:00:00,16683.755884160044
btc-usd,2023-01-03T00:00:00,16697.637735757362
btc-usd,2023-01-03T01:00:00,16737.576568869972
btc-usd,2023-01-03T02:00:00,16717.42172293709
btc-usd,2023-01-03T03:00:00,16711.24957166306
btc-usd,2023-01-03T04:00:00,16729.83456465944
btc-usd,2023-01-03T05:00:00,16731.91732972208
btc-usd,2023-01-03T06:00:00,16719.05910349082
btc-usd,2023-01-03T07:00:00,16709.69551274669
btc-usd,2023-01-03T08:00:00,16718.76854613623
btc-usd,2023-01-03T09:00:00,16721.410754636487
btc-usd,2023-01-03T10:00:00,16646.535829888333
btc-usd,2023-01-03T11:00:00,16645.720300832356
btc-usd,2023-01-03T12:00:00,16621.551099507702
btc-usd,2023-01-03T13:00:00,16633.726729519694
btc-usd,2023-01-03T14:00:00,16631.609815771073
btc-usd,2023-01-03T15:00:00,16651.18256931882
btc-usd,2023-01-03T16:00:00,16661.56190227722
btc-usd,2023-01-03T17:00:00,16655.1512607624
btc-usd,2023-01-03T18:00:00,16673.308506078047
btc-usd,2023-01-03T19:00:00,16661.554721967088
btc-usd,2023-01-03T20:00:00,16699.354686418854
btc-usd,2023-01-03T21:00:00,16723.29398766987
btc-usd,2023-01-03T22:00:00,16806.553065199543
btc-usd,2023-01-03T23:00:00,16869.090636660276
btc-usd,2023-01-04T00:00:00,16845.304718510233
btc-usd,2023-01-04T01:00:00,16854.174014301265
btc-usd,2023-01-04T02:00:00,16860.46859742572
btc-usd,2023-01-04T03:00:00,16863.83392852728
btc-usd,2023-01-04T04:00:00,16848.317705468507
btc-usd,2023-01-04T05:00:00,16835.79209124965
btc-usd,2023-01-04T06:00:00,16840.827562492537
btc-usd,2023-01-04T07:00:00,16819.46376832662
btc-usd,2023-01-04T08:00:00,16819.632362851386
btc-usd,2023-01-04T09:00:00,16818.89495731436
btc-usd,2023-01-04T10:00:00,16804.731180763414
btc-usd,2023-01-04T11:00:00,16857.659239470802
btc-usd,2023-01-04T12:00:00,16889.730465911074
btc-usd,2023-01-04T13:00:00,16927.762073300655
btc-usd,2023-01-04T14:00:00,16861.52846821411
btc-usd,2023-01-04T15:00:00,16817.417747067917
btc-usd,2023-01-04T16:00:00,16811.299853340544
btc-usd,2023-01-04T17:00:00,16825.0651536893
btc-usd,2023-01-04T18:00:00,16843.84382797515
btc-usd,2023-01-04T19:00:00,16854.04311603246
btc-usd,2023-01-04T20:00:00,16828.7189745856
btc-usd,2023-01-04T21:00:00,16831.159610230272
btc-usd,2023-01-04T22:00:00,16823.93287101417
btc-usd,2023-01-04T23:00:00,16829.879190294945
btc-usd,2023-01-05T00:00:00,16839.77582424536
btc-usd,2023-01-05T01:00:00,16827.151061757268
btc-usd,2023-01-05T02:00:00,16805.752891241507
btc-usd,2023-01-05T03:00:00,16808.947135159542
btc-usd,2023-01-05T04:00:00,16795.066102612323
btc-usd,2023-01-05T05:00:00,16818.99068876688
btc-usd,2023-01-05T06:00:00,16821.201414761184
btc-usd,2023-01-05T07:00:00,16819.89434226584
btc-usd,2023-01-05T08:00:00,16800.174627565113
btc-usd,2023-01-05T09:00:00,16789.649296690426
btc-usd,2023-01-05T10:00:00,16846.68908595839
btc-usd,2023-01-05T11:00:00,16832.97104713236
btc-usd,2023-01-05T12:00:00,16822.482618581525
btc-usd,2023-01-05T13:00:00,16827.262845199595
btc-usd,2023-01-05T14:00:00,16842.53420135172
btc-usd,2023-01-05T15:00:00,16852.612055437574
btc-usd,2023-01-05T16:00:00,16844.280346143907
btc-usd,2023-01-05T17:00:00,16841.109556108626
btc-usd,2023-01-05T18:00:00,16826.28365235702
btc-usd,2023-01-05T19:00:00,16842.473429104466
btc-usd,2023-01-05T20:00:00,16840.548748424742
btc-usd,2023-01-05T21:00:00,16818.823513066745
btc-usd,2023-01-05T22:00:00,16831.37712696439
btc-usd,2023-01-05T23:00:00,16814.629774235298
btc-usd,2023-01-06T00:00:00,16803.047717869296
btc-usd,2023-01-06T01:00:00,16792.456899242374
btc-usd,2023-01-06T02:00:00,16784.689651805606
btc-usd,2023-01-06T03:00:00,16795.699192881137
btc-usd,2023-01-06T04:00:00,16769.180295590075
btc-usd,2023-01-06T05:00:00,16779.982266323743
btc-usd,2023-01-06T06:00:00,16734.887799274824
btc-usd,2023-01-06T07:00:00,16726.096040623688
btc-usd,2023-01-06T08:00:00,16747.034858202474
btc-usd,2023-01-06T09:00:00,16747.555500016373
btc-usd,2023-01-06T10:00:00,16797.01561207395
btc-usd,2023-01-06T11:00:00,16816.59865156696
